data,cv,cc,vt,ID,Ultima2Anos,Aposentado
2019-01-11,Nacional-PR,Santo André,?,644775,NAO,NAO
2022-09-19,Sem clube,Gloria,-,862579,NAO,NAO
2021-08-03,Atlético-GO U20,Sem clube,-,862579,NAO,NAO
2021-05-18,Anápolis,Atlético-GO U20,Fim do empréstimo,862579,NAO,NAO
2021-02-26,Atlético-GO U20,Anápolis,Empréstimo,862579,NAO,NAO
2022-08-04,Santos FC,Bahia,custo zero,106076,NAO,NAO
2022-01-11,GuaZ FC,Santos FC,custo zero,106076,NAO,NAO
2020-11-13,HB FC,GuaZ FC,Fim do empréstimo,106076,NAO,NAO
2020-07-19,GuaZ FC,HB FC,"Valor de empréstimo:2,00 mi. €",106076,NAO,NAO
2020-01-01,GuaZ FC Res.,GZ Evergrande,-,106076,NAO,NAO
2019-06-19,GZ Evergrande,GuaZ FC Res.,-,106076,NAO,NAO
2019-06-18,Palmeiras,GZ Evergrande,Fim do empréstimo,106076,NAO,NAO
2019-01-15,GZ Evergrande,Palmeiras,Empréstimo,106076,NAO,NAO
2015-01-13,Cruzeiro,GZ Evergrande,"15,00 mi. €",106076,NAO,NAO
2013-01-01,Coimbra-MG,Cruzeiro,"2,00 mi. €",106076,NAO,NAO
2012-12-31,Goiás EC,Coimbra-MG,Fim do empréstimo,106076,NAO,NAO
2012-01-02,Coimbra-MG,Goiás EC,Empréstimo,106076,NAO,NAO
2012-01-01,Santo André,Coimbra-MG,?,106076,NAO,NAO
2011-12-31,Internacional,Santo André,Fim do empréstimo,106076,NAO,NAO
2011-01-03,Santo André,Internacional,Empréstimo,106076,NAO,NAO
2010-12-31,Inter B,Santo André,Fim do empréstimo,106076,NAO,NAO
2010-05-03,Santo André,Inter B,Empréstimo,106076,NAO,NAO
2013-01-01,Vera Cruz-PE,Fim de carreira,custo zero,67963,SIM,SIM
2010-01-01,Sem clube,Vera Cruz-PE,-,67963,SIM,SIM
2009-10-01,Ipatinga FC,Sem clube,-,67963,SIM,SIM
2007-09-01,Desconhecido,Ipatinga FC,custo zero,67963,SIM,SIM
2022-01-28,Sem clube,Academia FC-MT,-,514757,NAO,NAO
2021-07-01,Alverca,Sem clube,-,514757,NAO,NAO
2021-06-30,Vidago,Alverca,Fim do empréstimo,514757,NAO,NAO
2021-02-08,Alverca,Vidago,Empréstimo,514757,NAO,NAO
2021-02-05,Villa Nova-MG,Alverca,Fim do empréstimo,514757,NAO,NAO
2020-10-26,Alverca,Villa Nova-MG,Empréstimo,514757,NAO,NAO
2019-07-01,Cruzeiro U20,Alverca,custo zero,514757,NAO,NAO
2019-06-30,Covilhã,Cruzeiro U20,Fim do empréstimo,514757,NAO,NAO
2018-07-25,Cruzeiro U20,Covilhã,Empréstimo,514757,NAO,NAO
2018-05-04,Marítimo B,Cruzeiro U20,Fim do empréstimo,514757,NAO,NAO
2017-07-01,Cruzeiro U20,Marítimo B,Empréstimo,514757,NAO,NAO
2022-03-31,Dom Bosco,Cuiabá B,Fim do empréstimo,862358,NAO,NAO
2022-01-24,Cuiabá B,Dom Bosco,Empréstimo,862358,NAO,NAO
2021-01-01,Cruzeiro U20,Chapecoense U20,?,997075,NAO,NAO
2020-01-01,Cruzeiro U17,Cruzeiro U20,-,997075,NAO,NAO
2022-04-11,Cruzeiro U20,Fortaleza U20,?,800648,NAO,NAO
2022-12-31,Vila Nova,Cruzeiro U20,Fim do empréstimo,928872,NAO,NAO
2022-08-15,Cruzeiro U20,Vila Nova,Empréstimo,928872,NAO,NAO
2019-04-15,Arema FC,Desconhecido,?,462846,SIM,NAO
2019-01-10,Al-Shabab,Arema FC,custo zero,462846,SIM,NAO
2017-08-23,Al-Hazem,Al-Shabab,custo zero,462846,SIM,NAO
2016-07-25,Pelotas-RS,Al-Hazem,custo zero,462846,SIM,NAO
2016-01-01,Bento Gonçalves,Pelotas-RS,custo zero,462846,SIM,NAO
2014-01-01,Passo Fundo,Bento Gonçalves,custo zero,462846,SIM,NAO
2013-01-24,Lajeadense,Passo Fundo,custo zero,462846,SIM,NAO
2020-09-14,Marítimo,CD Tondela,custo zero,124548,SIM,NAO
2017-07-01,Moto Club,Marítimo,?,124548,SIM,NAO
2016-01-15,Sem clube,São Bento,-,124548,SIM,NAO
2015-10-05,Caxias,Sem clube,-,124548,SIM,NAO
2014-01-01,Rio Verde-GO,Caxias,custo zero,124548,SIM,NAO
2012-09-01,Bahia,Rio Verde-GO,custo zero,124548,SIM,NAO
2009-10-01,Cruzeiro U20,Bahia,custo zero,124548,SIM,NAO
2009-09-01,Bahia,Cruzeiro U20,Fim do empréstimo,124548,SIM,NAO
2009-04-01,Cruzeiro U20,Bahia,Empréstimo,124548,SIM,NAO
2022-08-22,Cruzeiro U20,Ibrachina FC,?,661856,NAO,NAO
2021-06-17,Palmeiras U17,Cruzeiro U20,?,661856,NAO,NAO
2019-08-01,Vitória FC S23,Vitória FC,-,671801,SIM,NAO
2018-07-01,Barra FC (SC),Vitória FC S23,?,671801,SIM,NAO
2020-12-01,Quang Nam FC,Nam Dinh FC,?,555101,NAO,NAO
2019-07-22,Beira-Mar,Quang Nam FC,?,555101,NAO,NAO
2018-08-01,América-RJ,Beira-Mar,-,555101,NAO,NAO
2018-05-16,Tupi FC,América-RJ,?,555101,NAO,NAO
2017-12-04,Democrata,Tupi FC,?,555101,NAO,NAO
2017-01-01,Palmas,Uberaba,?,555101,NAO,NAO
2016-07-01,Uberaba,Democrata,?,555101,NAO,NAO
2016-06-01,Tombense,Palmas,?,555101,NAO,NAO
2016-01-01,Cruzeiro,Tombense,?,555101,NAO,NAO
2015-01-01,Cruzeiro U20,Cruzeiro,-,555101,NAO,NAO
2020-07-01,Estoril,Sem clube,-,18981,SIM,NAO
2019-07-01,CD Aves,Estoril,custo zero,18981,SIM,NAO
2017-07-12,NK Maribor,CD Aves,custo zero,18981,SIM,NAO
2016-01-27,SJZ EB. Res.,NK Maribor,custo zero,18981,SIM,NAO
2015-07-16,SJZ Ever Bright,SJZ EB. Res.,-,18981,SIM,NAO
2015-02-18,Vitória SC,SJZ Ever Bright,500 mil €,18981,SIM,NAO
2014-07-17,Vitória,Vitória SC,custo zero,18981,SIM,NAO
2014-01-01,Botafogo,Vitória,?,18981,SIM,NAO
2013-01-01,Vitória SC,Botafogo,custo zero,18981,SIM,NAO
2011-07-01,Paraná,Vitória SC,custo zero,18981,SIM,NAO
2011-02-01,Palmeiras U20,Paraná,custo zero,18981,SIM,NAO
2010-03-01,Sem clube,Palmeiras U20,-,18981,SIM,NAO
2009-07-01,Avellino,Sem clube,-,18981,SIM,NAO
2007-07-01,Tottenham,Avellino,custo zero,18981,SIM,NAO
2007-06-30,AS Roma,Tottenham,Fim do empréstimo,18981,SIM,NAO
2006-07-01,Tottenham,AS Roma,Valor de empréstimo:375 mil €,18981,SIM,NAO
2006-06-30,Udinese,Tottenham,Fim do empréstimo,18981,SIM,NAO
2006-01-01,Tottenham,Udinese,Empréstimo,18981,SIM,NAO
2005-07-01,Cruzeiro,Tottenham,900 mil €,18981,SIM,NAO
2005-01-01,Cruzeiro U20,Cruzeiro,-,18981,SIM,NAO
2022-07-01,Botafogo U20,Canelas 2010,custo zero,719647,NAO,NAO
2022-12-31,Carajás,Castanhal,Fim do empréstimo,740274,NAO,NAO
2022-09-02,Castanhal,Carajás,Empréstimo,740274,NAO,NAO
2021-11-29,Cruzeiro U20,Castanhal,custo zero,740274,NAO,NAO
2021-05-14,Vasco U20,Cruzeiro U20,custo zero,740274,NAO,NAO
2019-07-01,Castelo Branco,Fim de carreira,-,388526,SIM,SIM
2018-12-01,Loures,Castelo Branco,?,388526,SIM,SIM
2018-07-01,Cinfães,Loures,custo zero,388526,SIM,SIM
2017-07-01,Lusitano VRSA,Cinfães,custo zero,388526,SIM,SIM
2017-01-01,Tourizense,Lusitano VRSA,custo zero,388526,SIM,SIM
2016-07-01,UD Oliveirense,Tourizense,custo zero,388526,SIM,SIM
2015-07-01,Sem clube,UD Oliveirense,-,388526,SIM,SIM
2015-01-01,São João-RJ,Sem clube,-,388526,SIM,SIM
2014-01-01,Sem clube,São João-RJ,-,388526,SIM,SIM
2012-01-01,EC Bahia B,Sem clube,-,388526,SIM,SIM
2012-01-01,EC Bahia U20,EC Bahia B,-,388526,SIM,SIM
2011-01-01,Cruzeiro U17,EC Bahia U20,?,388526,SIM,SIM
2021-04-07,Uberlândia EC,Patrocinense-MG,custo zero,186154,NAO,NAO
2017-09-27,Ituano,Uberlândia EC,?,186154,NAO,NAO
2016-04-19,Linense-SP,Ituano,custo zero,186154,NAO,NAO
2016-01-14,Joinville,Linense-SP,custo zero,186154,NAO,NAO
2014-08-11,Criciúma,Joinville,custo zero,186154,NAO,NAO
2014-01-14,Portuguesa,Criciúma,?,186154,NAO,NAO
2011-01-01,Uberaba,Uberlândia EC,custo zero,186154,NAO,NAO
2011-01-01,Uberlândia EC,Portuguesa,custo zero,186154,NAO,NAO
2008-01-01,Cruzeiro U20,Uberaba,custo zero,186154,NAO,NAO
2022-12-31,Juventude,La Serena,Fim do empréstimo,687359,NAO,NAO
2022-01-28,La Serena,Juventude,Empréstimo,687359,NAO,NAO
2020-02-13,Desp. Brasil,La Serena,?,687359,NAO,NAO
2019-11-30,Cruzeiro U20,Desp. Brasil,Fim do empréstimo,687359,NAO,NAO
2019-01-01,Desp. Brasil,Cruzeiro U20,Empréstimo,687359,NAO,NAO
2019-06-30,Sporting Sub-23,Alverca,Fim do empréstimo,323938,SIM,NAO
2019-01-31,Alverca,Sporting Sub-23,Empréstimo,323938,SIM,NAO
2019-01-03,Cruzeiro U20,Alverca,?,323938,SIM,NAO
2016-01-01,Cruzeiro U17,Cruzeiro U20,-,323938,SIM,NAO
2014-01-01,Serrano-BA,Fim de carreira,-,81596,SIM,SIM
2013-07-01,Ceres FC,Serrano-BA,custo zero,81596,SIM,SIM
2013-01-01,Botafogo-DF,Ceres FC,custo zero,81596,SIM,SIM
2012-07-01,Americano,Botafogo-DF,custo zero,81596,SIM,SIM
2012-01-01,Mes Rafsanjan,Americano,custo zero,81596,SIM,SIM
2011-07-01,América-RJ,Mes Rafsanjan,custo zero,81596,SIM,SIM
2010-01-01,Citizen,América-RJ,custo zero,81596,SIM,SIM
2009-07-01,Lok Stendal,Citizen,custo zero,81596,SIM,SIM
2009-01-01,CFZ,Lok Stendal,custo zero,81596,SIM,SIM
2008-12-01,Tubarão,CFZ,Fim do empréstimo,81596,SIM,SIM
2008-08-01,CFZ,Tubarão,Empréstimo,81596,SIM,SIM
2008-07-01,Friburguense-RJ,CFZ,custo zero,81596,SIM,SIM
2008-06-01,Citizen,Friburguense-RJ,Fim do empréstimo,81596,SIM,SIM
2007-08-01,Friburguense-RJ,Citizen,Empréstimo,81596,SIM,SIM
2006-07-01,Cruzeiro,Friburguense-RJ,custo zero,81596,SIM,SIM
2004-07-01,Desconhecido,Cruzeiro,custo zero,81596,SIM,SIM
2020-02-21,Athletico-PR,Palmeiras,"6,00 mi. €",371009,SIM,NAO
2018-08-31,Sem clube,Athletico-PR,-,371009,SIM,NAO
2018-04-03,Albirex Niigata,Sem clube,-,371009,SIM,NAO
2017-01-01,Cruzeiro,Albirex Niigata,"3,70 mi. €",371009,SIM,NAO
2016-12-31,Náutico,Cruzeiro,Fim do empréstimo,371009,SIM,NAO
2016-01-28,Cruzeiro,Náutico,Empréstimo,371009,SIM,NAO
2015-04-22,Remo,Cruzeiro,100 mil €,371009,SIM,NAO
2016-04-11,Feirense-BA,Sem clube,-,186401,SIM,NAO
2015-11-01,Atlético-BA,Feirense-BA,Fim do empréstimo,186401,SIM,NAO
2015-06-01,Feirense-BA,Atlético-BA,Empréstimo,186401,SIM,NAO
2015-03-01,CSE,Feirense-BA,custo zero,186401,SIM,NAO
2015-01-01,Galícia-BA,CSE,custo zero,186401,SIM,NAO
2014-01-01,Juazeirense-BA,Galícia-BA,custo zero,186401,SIM,NAO
2013-03-01,EC Bahia B,Juazeirense-BA,custo zero,186401,SIM,NAO
2012-08-01,Cruzeiro U20,EC Bahia B,custo zero,186401,SIM,NAO
2011-12-31,EC Bahia B,Cruzeiro U20,Fim do empréstimo,186401,SIM,NAO
2011-04-01,Cruzeiro U20,EC Bahia B,Empréstimo,186401,SIM,NAO
2021-01-01,Uberlândia EC,Betim EC U20,custo zero,432152,NAO,NAO
2020-01-01,Serranense U20,Uberlândia EC,custo zero,432152,NAO,NAO
2019-01-01,Cruzeiro U20,CA Serranense,custo zero,432152,NAO,NAO
2022-02-25,FC Arges,FK Kaspiy,custo zero,520787,NAO,NAO
2021-02-08,Marítimo S23,FC Arges,custo zero,520787,NAO,NAO
2020-06-30,Villa Nova-MG,Marítimo S23,Fim do empréstimo,520787,NAO,NAO
2020-01-29,Marítimo S23,Villa Nova-MG,Empréstimo,520787,NAO,NAO
2019-01-10,Varzim,Marítimo S23,?,520787,NAO,NAO
2017-07-11,Tupi FC,Varzim,?,520787,NAO,NAO
2022-08-02,SC Aymorés,Boston City FC,custo zero,742068,NAO,NAO
2021-06-17,VRFC U20,SC Aymorés,custo zero,742068,NAO,NAO
2021-11-04,Figueirense U20,Sem clube,-,892961,NAO,NAO
2022-07-18,CS Sergipe-SE,CRB B,Fim do empréstimo,976895,NAO,NAO
2022-01-01,CRB B,CS Sergipe-SE,Empréstimo,976895,NAO,NAO
2021-07-01,Lekkerkerk,Fim de carreira,-,24844,NAO,SIM
2020-07-01,Sem clube,Lekkerkerk,-,24844,NAO,SIM
2018-07-01,CVV Zwervers,Sem clube,-,24844,NAO,SIM
2017-07-01,Pausa,CVV Zwervers,-,24844,NAO,SIM
2013-01-01,Democrata,Pausa,-,24844,NAO,SIM
2010-01-01,América-MG,Democrata,custo zero,24844,NAO,SIM
2009-09-01,Cruzeiro,América-MG,custo zero,24844,NAO,SIM
2009-05-01,Villa Nova-MG,Cruzeiro,Fim do empréstimo,24844,NAO,SIM
2009-01-01,Cruzeiro,Villa Nova-MG,Empréstimo,24844,NAO,SIM
2008-12-01,Marília,Cruzeiro,Fim do empréstimo,24844,NAO,SIM
2008-05-01,Cruzeiro,Marília,Empréstimo,24844,NAO,SIM
2008-04-01,Democrata,Cruzeiro,Fim do empréstimo,24844,NAO,SIM
2008-01-01,Cruzeiro,Democrata,Empréstimo,24844,NAO,SIM
2007-07-01,Feyenoord,Cruzeiro,custo zero,24844,NAO,SIM
2006-12-31,América-MG,Feyenoord,Fim do empréstimo,24844,NAO,SIM
2006-11-01,Feyenoord,América-MG,Empréstimo,24844,NAO,SIM
2006-07-01,Feyenoord U19,Feyenoord,-,24844,NAO,SIM
2004-07-01,América-RN,Feyenoord U19,custo zero,24844,NAO,SIM
2022-12-31,Piauí-PI,Fluminense-PI,Fim do empréstimo,985155,NAO,NAO
2022-08-25,Fluminense-PI,Piauí-PI,Empréstimo,985155,NAO,NAO
2022-08-01,4 de Julho-PI,Fluminense-PI,Fim do empréstimo,985155,NAO,NAO
2022-04-22,Fluminense-PI,4 de Julho-PI,Empréstimo,985155,NAO,NAO
2022-07-01,Al-Ahli SC,Sem clube,-,70119,NAO,NAO
2022-07-01,Sem clube,Al-Arabi,custo zero,70119,NAO,NAO
2022-01-11,Taawon,Al-Ahli SC,custo zero,70119,NAO,NAO
2018-06-30,Al-Fateh,Taawon,Fim do empréstimo,70119,NAO,NAO
2017-08-03,Taawon,Al-Fateh,Empréstimo,70119,NAO,NAO
2017-06-30,Al-Fateh,Taawon,Fim do empréstimo,70119,NAO,NAO
2017-01-26,Taawon,Al-Fateh,Empréstimo,70119,NAO,NAO
2015-07-17,Ceará,Taawon,?,70119,NAO,NAO
2015-01-01,Santa Cruz,Ceará,?,70119,NAO,NAO
2012-01-01,Cruzeiro,Santa Cruz,custo zero,70119,NAO,NAO
2011-05-31,Nacional-MG,Cruzeiro,Fim do empréstimo,70119,NAO,NAO
2011-02-01,Cruzeiro,Nacional-MG,Empréstimo,70119,NAO,NAO
2010-11-30,Democrata-MG,Cruzeiro,Fim do empréstimo,70119,NAO,NAO
2010-08-01,Cruzeiro,Democrata-MG,Empréstimo,70119,NAO,NAO
2010-04-30,Boa Esporte,Cruzeiro,Fim do empréstimo,70119,NAO,NAO
2009-09-01,Cruzeiro,Boa Esporte,Empréstimo,70119,NAO,NAO
2009-08-31,Uberlândia EC,Cruzeiro,Fim do empréstimo,70119,NAO,NAO
2009-06-01,Cruzeiro,Uberlândia EC,Empréstimo,70119,NAO,NAO
2009-04-30,Democrata-MG,Cruzeiro,Fim do empréstimo,70119,NAO,NAO
2009-01-01,Cruzeiro,Democrata-MG,Empréstimo,70119,NAO,NAO
2008-12-31,Ipatinga FC,Cruzeiro,Fim do empréstimo,70119,NAO,NAO
2008-08-01,Cruzeiro,Ipatinga FC,Empréstimo,70119,NAO,NAO
2008-06-30,Marília,Cruzeiro,Fim do empréstimo,70119,NAO,NAO
2008-05-01,Cruzeiro,Marília,Empréstimo,70119,NAO,NAO
2008-02-01,Náutico,Cruzeiro,custo zero,70119,NAO,NAO
2022-09-22,Botafogo-PB,Sem clube,-,554996,NAO,NAO
2021-06-17,Sampaio Corrêa,Botafogo-PB,custo zero,554996,NAO,NAO
2021-02-19,Coritiba,Sampaio Corrêa,custo zero,554996,NAO,NAO
2020-12-31,Operário-PR,Coritiba,Fim do empréstimo,554996,NAO,NAO
2020-01-14,Coritiba,Operário-PR,Empréstimo,554996,NAO,NAO
2019-01-17,Rio Preto EC,Coritiba,?,554996,NAO,NAO
2018-01-29,Ponte Preta U20,Rio Preto EC,?,554996,NAO,NAO
2022-09-23,Sem clube,Ionikos Nikeas,-,152176,NAO,NAO
2022-01-31,Al-Shabab,Sem clube,-,152176,NAO,NAO
2019-01-14,Olympiacos,Al-Shabab,300 mil €,152176,NAO,NAO
2018-12-31,CQ Dangdai Lif.,Olympiacos,Fim do empréstimo,152176,NAO,NAO
2018-07-03,Olympiacos,CQ Dangdai Lif.,Empréstimo,152176,NAO,NAO
2015-08-18,Estoril,Olympiacos,"1,80 mi. €",152176,NAO,NAO
2013-07-12,Cruzeiro,Estoril,250 mil €,152176,NAO,NAO
2013-06-30,FC Porto B,Cruzeiro,Fim do empréstimo,152176,NAO,NAO
2012-07-01,Cruzeiro,FC Porto B,Empréstimo,152176,NAO,NAO
2012-05-01,Nacional-MG,Cruzeiro,Fim do empréstimo,152176,NAO,NAO
2012-01-01,Cruzeiro,Nacional-MG,Empréstimo,152176,NAO,NAO
2011-05-01,Nacional-MG,Cruzeiro,Fim do empréstimo,152176,NAO,NAO
2011-02-01,Cruzeiro,Nacional-MG,Empréstimo,152176,NAO,NAO
2011-01-01,Cruzeiro U20,Cruzeiro,-,152176,NAO,NAO
2008-07-01,Foligno,Sem clube,?,432716,SIM,NAO
2020-06-06,Rangers,Southern,custo zero,235083,SIM,NAO
2020-01-23,Citizen,Rangers,Fim do empréstimo,235083,SIM,NAO
2019-09-06,Rangers,Citizen,Empréstimo,235083,SIM,NAO
2019-08-01,Lee Man,Rangers,custo zero,235083,SIM,NAO
2017-07-18,Yuen Long,Lee Man,custo zero,235083,SIM,NAO
2016-01-05,FK Olimpik,Yuen Long,custo zero,235083,SIM,NAO
2015-01-13,Jacuipense,FK Olimpik,?,235083,SIM,NAO
2014-07-01,Citizen,Jacuipense,?,235083,SIM,NAO
2013-07-23,Jacuipense,Citizen,custo zero,235083,SIM,NAO
2013-01-01,Rapid Bukarest,Jacuipense,custo zero,235083,SIM,NAO
2012-07-09,Juazeiro-CE,Rapid Bukarest,?,235083,SIM,NAO
2012-01-01,Camaçari-BA,Juazeiro-CE,?,235083,SIM,NAO
2021-12-01,Pattani FC,Sem clube,-,324242,NAO,NAO
2021-06-01,Muangkan United,Pattani FC,custo zero,324242,NAO,NAO
2021-01-01,Nakhonpathom,Muangkan United,custo zero,324242,NAO,NAO
2020-07-01,Muangkan United,Nakhonpathom,custo zero,324242,NAO,NAO
2020-01-01,Sem clube,Muangkan United,-,324242,NAO,NAO
2018-12-10,São Caetano,Sem clube,-,324242,NAO,NAO
2018-09-04,Santos FC,São Caetano,?,324242,NAO,NAO
2018-05-31,São Caetano,Santos FC,Fim do empréstimo,324242,NAO,NAO
2018-02-27,Santos FC,São Caetano,Empréstimo,324242,NAO,NAO
2017-12-01,Vila Nova,Santos FC,Fim do empréstimo,324242,NAO,NAO
2017-05-01,Santos FC,Vila Nova,Empréstimo,324242,NAO,NAO
2016-05-30,Botafogo-SP,Santos FC,Fim do empréstimo,324242,NAO,NAO
2016-02-03,Santos FC,Botafogo-SP,Empréstimo,324242,NAO,NAO
2015-11-30,Náutico,Santos FC,Fim do empréstimo,324242,NAO,NAO
2015-01-21,Santos FC,Náutico,Empréstimo,324242,NAO,NAO
2022-06-30,Torino U19,Cruzeiro,Fim do empréstimo,796574,NAO,NAO
2021-08-31,Cruzeiro,Torino U19,Valor de empréstimo:100 mil €,796574,NAO,NAO
2020-07-06,Cruzeiro U17,Cruzeiro,-,796574,NAO,NAO
2014-12-08,Central,Caxias,custo zero,103637,SIM,NAO
2014-01-01,Paysandu SC,Central,custo zero,103637,SIM,NAO
2013-07-01,Central,Paysandu SC,custo zero,103637,SIM,NAO
2013-01-01,Brasiliense FC,Central,custo zero,103637,SIM,NAO
2011-09-01,Gama,Brasiliense FC,custo zero,103637,SIM,NAO
2010-01-01,Cruzeiro,Gama,custo zero,103637,SIM,NAO
2009-09-01,Ipatinga FC,Cruzeiro,Fim do empréstimo,103637,SIM,NAO
2009-01-01,Cruzeiro,Ipatinga FC,Empréstimo,103637,SIM,NAO
2008-04-01,Ipatinga FC,Cruzeiro,Fim do empréstimo,103637,SIM,NAO
2007-07-01,Cruzeiro,Ipatinga FC,Empréstimo,103637,SIM,NAO
2006-05-01,Guarani EC,Cruzeiro,Fim do empréstimo,103637,SIM,NAO
2006-01-01,Cruzeiro,Guarani EC,Empréstimo,103637,SIM,NAO
2005-01-01,Grêmio B,Cruzeiro,custo zero,103637,SIM,NAO
2022-01-04,América-MG,ABC,Empréstimo,705489,NAO,NAO
2021-09-22,Brasil-RS,América-MG,Fim do empréstimo,705489,NAO,NAO
2021-06-11,América-MG,Brasil-RS,Empréstimo,705489,NAO,NAO
2019-01-21,América-RN,Operário-PR,?,20400,SIM,NAO
2017-10-19,Sem clube,América-RN,-,20400,SIM,NAO
2017-05-01,Uberlândia EC,Sem clube,-,20400,SIM,NAO
2015-12-16,Villa Nova-MG,Uberlândia EC,custo zero,20400,SIM,NAO
2012-07-01,Minas Boca-MG,Villa Nova-MG,custo zero,20400,SIM,NAO
2012-01-01,Villa Nova-MG,Minas Boca-MG,custo zero,20400,SIM,NAO
2011-07-01,Tupi FC,Villa Nova-MG,custo zero,20400,SIM,NAO
2011-01-01,Ipatinga FC,Tupi FC,custo zero,20400,SIM,NAO
2006-04-01,Cruzeiro,Ipatinga FC,custo zero,20400,SIM,NAO
2021-04-01,Dallas,Grêmio,"1,00 mi. €",346922,NAO,NAO
2020-01-01,Palmeiras,Dallas,"1,00 mi. €",346922,NAO,NAO
2015-08-24,América-MG,Palmeiras,250 mil €,346922,NAO,NAO
2014-04-15,Linense-SP,América-MG,custo zero,346922,NAO,NAO
2014-01-01,Betim EC,Linense-SP,?,346922,NAO,NAO
2013-07-16,Araxá,Betim EC,?,346922,NAO,NAO
2013-06-19,Nacional-MG,Araxá,?,346922,NAO,NAO
2022-07-01,AEK Larnaca,Nea Salamis,custo zero,75072,NAO,NAO
2022-06-30,Olympiakos N.,AEK Larnaca,Fim do empréstimo,75072,NAO,NAO
2022-01-28,AEK Larnaca,Olympiakos N.,Empréstimo,75072,NAO,NAO
2021-07-01,Omónia Nicósia,AEK Larnaca,custo zero,75072,NAO,NAO
2019-07-01,Nea Salamis,Omónia Nicósia,custo zero,75072,NAO,NAO
2018-01-03,Ubon UMT Utd.,Nea Salamis,custo zero,75072,NAO,NAO
2017-06-16,Dibba Al-Hisn,Ubon UMT Utd.,custo zero,75072,NAO,NAO
2016-07-01,Sem clube,Dibba Al-Hisn,-,75072,NAO,NAO
2016-04-15,CA Juventus,Sem clube,-,75072,NAO,NAO
2016-02-15,Maccabi Netanya,CA Juventus,custo zero,75072,NAO,NAO
2016-01-07,Sem clube,Maccabi Netanya,-,75072,NAO,NAO
2015-12-24,Lierse SK,Sem clube,-,75072,NAO,NAO
2015-08-11,Othellos Athien,Lierse SK,custo zero,75072,NAO,NAO
2014-08-21,Campinense,Othellos Athien,custo zero,75072,NAO,NAO
2014-01-01,Mirassol,Campinense,?,75072,NAO,NAO
2013-08-01,Cianorte-PR,Mirassol,?,75072,NAO,NAO
2013-01-01,Ulsan Dolphin,Cianorte-PR,?,75072,NAO,NAO
2012-01-01,Sem clube,Ulsan Dolphin,-,75072,NAO,NAO
2011-07-01,AE Pafos,Sem clube,-,75072,NAO,NAO
2010-08-27,Friburguense-RJ,AE Pafos,custo zero,75072,NAO,NAO
2010-01-01,Fluminense,Friburguense-RJ,custo zero,75072,NAO,NAO
2009-12-31,Duque de Caxias,Fluminense,Fim do empréstimo,75072,NAO,NAO
2009-05-01,Fluminense,Duque de Caxias,Empréstimo,75072,NAO,NAO
2009-04-30,Friburguense-RJ,Fluminense,Fim do empréstimo,75072,NAO,NAO
2009-01-01,Fluminense,Friburguense-RJ,Empréstimo,75072,NAO,NAO
2008-11-30,Juventude,Fluminense,Fim do empréstimo,75072,NAO,NAO
2008-02-01,Fluminense,Juventude,Empréstimo,75072,NAO,NAO
2008-01-01,Desportiva-ES,Fluminense,custo zero,75072,NAO,NAO
2007-07-01,Rio Claro FC,Desportiva-ES,custo zero,75072,NAO,NAO
2007-01-01,Coritiba FC U20,Rio Claro FC,custo zero,75072,NAO,NAO
2017-01-20,Maldonado,Atlético-PR,custo zero,45431,SIM,NAO
2016-12-31,Atlético-PR,Maldonado,Fim do empréstimo,45431,SIM,NAO
2016-01-15,Maldonado,Atlético-PR,Empréstimo,45431,SIM,NAO
2015-12-30,Figueirense,Maldonado,Fim do empréstimo,45431,SIM,NAO
2014-01-01,Maldonado,Figueirense,Empréstimo,45431,SIM,NAO
2013-12-31,Criciúma,Maldonado,Fim do empréstimo,45431,SIM,NAO
2013-02-20,Maldonado,Criciúma,Empréstimo,45431,SIM,NAO
2012-12-31,Palmeiras,Maldonado,Fim do empréstimo,45431,SIM,NAO
2011-01-11,Maldonado,Palmeiras,Empréstimo,45431,SIM,NAO
2011-01-10,Corinthians,Maldonado,?,45431,SIM,NAO
2010-08-17,Cruzeiro,Corinthians,?,45431,SIM,NAO
2006-01-01,Cruzeiro U20,Cruzeiro,-,45431,SIM,NAO
2020-01-14,Tricordiano-MG,Coimbra-MG,?,138142,SIM,NAO
2018-02-16,Sem clube,Tricordiano-MG,-,138142,SIM,NAO
2016-02-29,Paraná,Sem clube,-,138142,SIM,NAO
2015-07-27,Santa Cruz,Paraná,custo zero,138142,SIM,NAO
2015-01-01,Paraná,Santa Cruz,?,138142,SIM,NAO
2014-09-18,Metropolitano,Paraná,?,138142,SIM,NAO
2014-03-05,Guaratinguetá,Metropolitano,?,138142,SIM,NAO
2013-09-01,Vasco da Gama,Guaratinguetá,custo zero,138142,SIM,NAO
2013-01-01,Cruzeiro,Vasco da Gama,custo zero,138142,SIM,NAO
2012-12-31,Nacional-MG,Cruzeiro,Fim do empréstimo,138142,SIM,NAO
2012-10-01,Cruzeiro,Nacional-MG,Empréstimo,138142,SIM,NAO
2012-05-31,Villa Nova-MG,Cruzeiro,Fim do empréstimo,138142,SIM,NAO
2012-01-01,Cruzeiro,Villa Nova-MG,Empréstimo,138142,SIM,NAO
2011-12-31,Goiás EC,Cruzeiro,Fim do empréstimo,138142,SIM,NAO
2011-02-01,Cruzeiro,Goiás EC,Empréstimo,138142,SIM,NAO
